,between_days,DataType,depYear,c_uniqueUnitID,latitudeDeployed_DecDeg,longitudeDeployed_DecDeg
33,2017-03-26,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
124,2017-03-26,Aerial,2017,,42.10833333,-70.16667
30,2017-03-27,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-03-27,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-03-27,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-03-27,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-03-28,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-03-28,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-03-28,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-03-28,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-03-29,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-03-29,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-03-29,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-03-29,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-03-30,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-03-30,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-03-30,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-03-30,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-03-31,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-03-31,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-03-31,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-03-31,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
125,2017-03-31,Aerial,2017,,42.10833333,-70.16667
51,2017-03-31,Zooplankton,2017,,41.97,-70.43
30,2017-04-01,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-01,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-01,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-01,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-02,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-02,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-02,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-02,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-03,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-03,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-03,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-03,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
126,2017-04-03,Aerial,2017,,42.10833333,-70.16667
52,2017-04-03,Zooplankton,2017,,41.97,-70.43
30,2017-04-04,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-04,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-04,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-04,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-05,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-05,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-05,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-05,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-06,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-06,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-06,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-06,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-07,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-07,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-07,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-07,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-08,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-08,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-08,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-08,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-09,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-09,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-09,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-09,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
127,2017-04-09,Aerial,2017,,42.10833333,-70.16667
53,2017-04-09,Zooplankton,2017,,41.97,-70.43
30,2017-04-10,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-10,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-10,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-10,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-11,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-11,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-11,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-11,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-12,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-12,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-12,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-12,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
128,2017-04-12,Aerial,2017,,42.10833333,-70.16667
54,2017-04-12,Zooplankton,2017,,41.97,-70.43
30,2017-04-13,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-13,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-13,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-13,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-14,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-14,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-14,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-14,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
129,2017-04-14,Aerial,2017,,42.10833333,-70.16667
55,2017-04-14,Zooplankton,2017,,41.97,-70.43
30,2017-04-15,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-15,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-15,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-15,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-16,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-16,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-16,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-16,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-17,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-17,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-17,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-17,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
130,2017-04-17,Aerial,2017,,42.10833333,-70.16667
30,2017-04-18,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-18,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-18,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-18,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
56,2017-04-18,Zooplankton,2017,,41.97,-70.43
30,2017-04-19,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-19,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-19,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-19,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-20,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-20,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-20,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-20,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-21,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-21,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-21,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-21,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-22,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-22,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-22,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-22,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-23,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-23,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-23,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-23,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
131,2017-04-23,Aerial,2017,,42.10833333,-70.16667
30,2017-04-24,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-24,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-24,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-24,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-25,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-25,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-25,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-25,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-26,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-26,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-26,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-26,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-27,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-27,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-27,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-27,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-28,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-28,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-28,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-28,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
132,2017-04-28,Aerial,2017,,42.10833333,-70.16667
30,2017-04-29,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-29,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-29,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-29,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-04-30,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-04-30,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-04-30,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-04-30,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
133,2017-04-30,Aerial,2017,,42.10833333,-70.16667
30,2017-05-01,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-01,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-01,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-01,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-02,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-02,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-02,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-02,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-03,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-03,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-03,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-03,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-04,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-04,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-04,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-04,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
134,2017-05-04,Aerial,2017,,42.10833333,-70.16667
57,2017-05-04,Zooplankton,2017,,41.97,-70.43
30,2017-05-05,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-05,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-05,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-05,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-06,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-06,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-06,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-06,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-07,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-07,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-07,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-07,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-08,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-08,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-08,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-08,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-09,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-09,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-09,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-09,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
135,2017-05-09,Aerial,2017,,42.10833333,-70.16667
58,2017-05-09,Zooplankton,2017,,41.97,-70.43
30,2017-05-10,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-10,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-10,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-10,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-11,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-11,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-11,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-11,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-12,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-12,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-12,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-12,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-13,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-13,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-13,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-13,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-14,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-14,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
32,2017-05-14,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0232_FD02980_CCB,41.956485,-70.232118
33,2017-05-14,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0239_FD02972_CCB,41.963688,-70.204048
30,2017-05-15,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,41.967545,-70.254935
31,2017-05-15,Acoustic,2017,2017_BRP_CCB_S1073_Dep26_20170219_PU0142_FD02974_CCB,41.937605,-70.237658
